filename,origin,combined_rank,new_index,new_batch_500
DB0-m3_o11_o23_f0_pcu.sym.144_repeat,original,2071,,
DB0-m2_o7_o28_f0_nbo.sym.24_repeat,original,1810,,
DB0-m3_o25_o27_f0_nbo.sym.98_repeat,original,3281,,
DB6-cuf_7372_repeat,original,5931,,
DB1-Zn2O8N2-ADC_A-irmof8_A_No231_repeat,original,5017,,
DB0-m3_o16_o44_f0_fsc.sym.24_repeat,original,2827,,
DB0-m29_o96_o1490_f0_pts.sym.44_repeat,original,665,,
DB1-Cu2O8N2-DPAC_A-fum_A_No304_repeat,original,4705,,
DB0-m3_o146_o6_f0_fsc.sym.137_repeat,original,2396,,
DB0-m2_o1_o3_f0_pcu.sym.15_repeat,original,1271,,
DB1-Cu2O8-AZO_A-DPAC_A_No1032_repeat,original,4502,,
DB0-m3_o115_o159_f0_fsc.sym.29_repeat,original,2003,,
DB0-m3_o25_o510_f0_fsc.sym.38_repeat,original,3293,,
DB0-m3_o520_o159_f0_fsc.sym.32_repeat,original,3727,,
DB0-m3_o12_o23_f0_pcu.sym.7_repeat,original,2233,,
DB0-m3_o12_o22_f0_pcu.sym.7_repeat,original,2220,,
DB1-Cu2O8-irmof10_A-irmof8_A_No324_repeat,original,4567,,
DB0-m3_o17_o27_f0_nbo.sym.118_repeat,original,2894,,
DB0-m2_o7_o11_f0_nbo.sym.94_repeat,original,1765,,
DB1-Zn2O8N2-AZO_A-irmof20_A_No15_repeat,original,5035,,
DB0-m3_o11_o28_f0_pcu.sym.14_repeat,original,2122,,
DB0-m3_o1_o1500_f0_fsc.sym.18_repeat,original,2994,,
DB0-m18_o14_o50_f0_fsc_repeat,original,34,,
DB1-Zn2O8N2-irmof14_A-irmof20_A_No245_repeat,original,5084,,
DB0-m3_o1_o450_f0_fsc.sym.31_repeat,original,3050,,
DB0-m3_o52_o23_f0_fsc.sym.30_repeat,original,3745,,
DB0-m3_o16_o52_f0_fsc.sym.29_repeat,original,2845,,
DB0-m3_o3_o24_f0_pcu.sym.22_repeat,original,3466,,
DB0-m3_o9_o9_f0_nbo_repeat,original,4126,,
DB0-m3_o500_o156_f0_fsc.sym.58_repeat,original,3690,,
DB0-m3_o28_o84_f0_fsc_repeat,original,3316,,
DB1-Zn2O8N2-irmof14_A-irmof8_A_No306_repeat,original,5099,,
DB15-cdl_N87_E158_opt_repeat,original,5340,,
DB0-m9_o8_o21_f0_sra.sym.63_repeat,original,4352,,
DB0-m29_o99_o500_f0_pts.sym.65_repeat,original,800,,
DB12-KEDJAG06_freeONLY_repeat,original,5167,,
DB0-m5_o23_o25_f0_bcu.sym.151_repeat,original,4134,,
DB6-cuf_5159_repeat,original,5881,,
DB0-m3_o16_o1480_f0_fsc.sym.7_repeat,original,2787,,
DB0-m3_o450_o23_f0_fsc.sym.73_repeat,original,3558,,
DB0-m29_o99_o143_f0_pts.sym.32_repeat,original,761,,
DB0-m3_o11_o25_f0_pcu.sym.45_repeat,original,2102,,
DB1-Zn2O8-irmof10_A-irmof20_A_No391_repeat,original,4947,,
DB1-Zn2O8-AZO_A-DPAC_A_No1169_repeat,original,4889,,
DB0-m3_o19_o1500_f0_fsc.sym.11_repeat,original,2958,,
DB0-m9_o7_o23_f0_sra.sym.8_repeat,original,4343,,
DB6-cuf_2905_repeat,original,5858,,
DB1-Zn4O13-irmof7_A-irmof8_A_No199_repeat,original,5128,,
DB1-Zn2O8-BTC_A-irmof8_A_No11_repeat,original,4936,,
DB0-m29_o81_o51_f0_pts.sym.99_repeat,original,176,,
DB1-Cu2O8N2-irmof10_A-irmof8_A_No328_repeat,original,4793,,
DB0-m2_o25_o25_f0_pcu.sym.53_repeat,original,1411,,
DB0-m3_o11_o29_f0_pcu.sym.106_repeat,original,2136,,
DB0-m29_o83_o54_f0_pts.sym.31_repeat,original,279,,
DB0-m9_o3_o13_f0_sra.sym.38_repeat,original,4289,,
DB0-m3_o14_o26_f0_pcu.sym.44_repeat,original,2508,,
DB0-m3_o10_o11_f0_pcu.sym.53_repeat,original,1955,,
DB0-m9_o13_o17_f0_sra.sym.38_repeat,original,4168,,
DB0-m29_o96_o450_f0_pts.sym.68_repeat,original,690,,
DB0-m2_o10_o28_f0_pcu.sym.28_repeat,original,842,,
DB0-m9_o17_o25_f0_sra.sym.1_repeat,original,4205,,
DB0-m3_o1490_o22_f0_fsc.sym.74_repeat,original,2447,,
DB0-m2_o11_o26_f0_pcu.sym.92_repeat,original,916,,
DB0-m2_o14_o19_f0_pcu.sym.49_repeat,original,1034,,
DB0-m3_o450_o4_f0_fsc.sym.11_repeat,original,3559,,
DB1-Zn2O8-irmof6_A-imd_No12_repeat,original,4987,,
DB1-Zn2O8N2-DPAC_A-irmof7_A_No429_repeat,original,5069,,
DB0-m3_o16_o1510_f0_fsc.sym.14_repeat,original,2791,,
DB0-m3_o17_o540_f0_fsc.sym.5_repeat,original,2907,,
DB0-m29_o96_o100_f0_pts.sym.1_repeat,original,648,,
DB0-m2_o14_o14_f0_pcu.sym.18_repeat,original,1025,,
DB0-m3_o27_nab_repeat,original,3310,,
DB0-m2_o2_o15_f0_nbo.sym.60_repeat,original,1465,,
DB0-m3_o18_o23_f0_pcu.sym.78_repeat,original,2937,,
DB12-HOJNIF_freeONLY_repeat,original,5158,,
DB0-m3_o153_o15_f0_fsc.sym.12_repeat,original,2620,,
DB1-Cu2O8N2-DPAC_A-fum_A_No277_repeat,original,4702,,
DB1-Cu2O8-irmof10_A-irmof6_A_No314_repeat,original,4547,,
DB0-m3_o11_o29_f0_pcu.sym.78_repeat,original,2181,,
DB0-m29_o83_o430_f0_pts.sym.56_repeat,original,256,,
DB0-m3_o11_o29_f0_pcu.sym.17_repeat,original,2146,,
DB0-m3_o1_o11_f0_pcu.sym.29_repeat,original,2983,,
DB0-m29_o96_o102_f0_pts.sym.73_repeat,original,654,,
DB5-hypotheticalMOF_5060064_1_1_2_12_11_10_repeat,original,5688,,
DB1-Zn2O8-ADC_A-irmof6_A_No556_repeat,original,4871,,
DB0-m3_o11_o23_f0_pcu.sym.1_repeat,original,2079,,
DB0-m3_o14_o27_f0_pcu.sym.98_repeat,original,2512,,
DB0-m3_o440_o156_f0_fsc.sym.57_repeat,original,3521,,
DB0-m3_o4_o17_f0_pcu.sym.25_repeat,original,3638,,
DB0-m29_o88_o109_f0_pts.sym.30_repeat,original,356,,
DB0-m29_o96_o420_f0_pts.sym.81_repeat,original,685,,
DB0-m9_o1_o11_f0_sra.sym.5_repeat,original,4229,,
DB0-m3_o1_o2_f0_nbo.sym.23_repeat,original,3046,,
DB0-m3_o2_o8_f0_pcu.sym.41_repeat,original,3394,,
DB1-Cu2O8N2-DPAC_A-irmof20_A_No608_repeat,original,4744,,
DB0-m3_o20_o21_f0_pcu.sym.5_repeat,original,3073,,
DB0-m2_o19_qtz_repeat,original,1220,,
DB7-ddmof_16645_repeat,original,5989,,
DB12-NUYWEK_clean_repeat,original,5185,,
DB13-lvt-Syn033394_repeat,original,5289,,
DB12-ALULAV_clean_repeat,original,5132,,
DB0-m3_o152_o156_f0_fsc.sym.86_repeat,original,2586,,
DB0-m2_o7_o28_f0_pcu.sym.111_repeat,original,1812,,
DB0-m3_o16_o22_f0_pcu.sym.32_repeat,original,2811,,
DB0-m29_o93_o1510_f0_pts.sym.71_repeat,original,636,,
DB0-m2_o22_o24_f0_pcu.sym.31_repeat,original,1331,,
DB0-m3_o11_o29_f0_pcu.sym.29_repeat,original,2156,,
DB0-m29_o96_o1470_f0_pts.sym.125_repeat,original,661,,
DB5-hypotheticalMOF_5071796_0_0_2_19_25_14_repeat,original,5740,,
DB0-m29_o96_o1530_f0_pts.sym.4_repeat,original,679,,
DB12-REZJIR02_clean_repeat,original,5200,,
DB1-Cu2O8-AZO_A-BDC_A_No489_repeat,original,4495,,
DB0-m9_o22_o24_f0_sra.sym.73_repeat,original,4260,,
DB0-m29_o80_o87_f0_pts.sym.11_repeat,original,120,,
DB1-Cu2O8N2-DPAC_A-irmof14_A_No23_repeat,original,4718,,
DB0-m3_o105_o4_f0_fsc.sym.47_repeat,original,1952,,
DB5-hypotheticalMOF_5040313_1_1_1_15_16_0_repeat,original,5634,,
DB0-m3_o96_o159_f0_fsc.sym.67_repeat,original,4054,,
DB5-hypotheticalMOF_5009512_1_1_0_8_2_0_repeat,original,5547,,
DB0-m3_o99_o22_f0_fsc.sym.10_repeat,original,4082,,
DB0-m29_o90_o52_f0_pts.sym.140_repeat,original,539,,
DB0-m2_o14_o23_f0_nbo.sym.52_repeat,original,1047,,
DB0-m3_o18_o22_f0_pcu.sym.60_repeat,original,2933,,
DB0-m3_o1_o28_f0_nbo.sym.36_repeat,original,3040,,
DB0-m3_o2_o26_f0_pcu.sym.40_repeat,original,3376,,
DB0-m3_o160_o43_f0_fsc.sym.23_repeat,original,2750,,
DB0-m3_o11_o28_f0_pcu.sym.32_repeat,original,2126,,
DB0-m2_o7_o24_f0_pcu.sym.24_repeat,original,1801,,
DB1-Cu2O8-ADC_A-irmof7_A_No973_repeat,original,4486,,
DB0-m2_o10_o20_f0_pcu.sym.29_repeat,original,831,,
DB0-m3_o16_o150_f0_fsc.sym.89_repeat,original,2790,,
DB1-Cu2O8-irmof16_A-TDPAT_No892_repeat,original,4581,,
DB0-m3_o9_o13_f0_pcu.sym.69_repeat,original,4086,,
DB0-m9_o13_o27_f0_sra.sym.97_repeat,original,4181,,
DB1-Cu2O8-irmof10_A-irmof7_A_No492_repeat,original,4560,,
DB0-m2_o3_o6_f0_pcu.sym.8_repeat,original,1596,,
DB0-m29_o82_o149_f0_pts.sym.44_repeat,original,202,,
DB0-m3_o8_o105_f0_fsc_repeat,original,3954,,
DB0-m2_o9_o15_f0_nbo.sym.23_repeat,original,1900,,
DB0-m3_o10_o45_f0_fsc_repeat,original,1981,,
DB0-m3_o19_o1500_f0_fsc.sym.46_repeat,original,2960,,
DB0-m2_o16_o18_f0_pcu.sym.61_repeat,original,1123,,
DB0-m2_o22_o27_f0_nbo.sym.115_repeat,original,1340,,
DB0-m29_o89_o42_f0_pts.sym.25_repeat,original,443,,
DB0-m3_o153_o159_f0_fsc.sym.21_repeat,original,2618,,
DB0-m3_o22_o27_f0_nbo.sym.100_repeat,original,3159,,
DB0-m3_o11_o13_f0_pcu.sym.2_repeat,original,2022,,
DB1-Cu2O8-AZO_A-irmof6_A_No350_repeat,original,4513,,
DB1-Cu2O8N2-irmof14_A-irmof8_A_No340_repeat,original,4810,,
DB0-m3_o7_o16_f0_pcu.sym.82_repeat,original,3891,,
DB1-Zn2O8-irmof10_A-irmof6_A_No322_repeat,original,4951,,
DB12-HIFWAV_freeONLY_repeat,original,5157,,
DB0-m2_o20_o22_f0_nbo.sym.64_repeat,original,1287,,
DB5-hypotheticalMOF_5048591_0_0_1_19_20_8_repeat,original,5667,,
DB0-m29_o85_o1470_f0_pts.sym.71_repeat,original,333,,
DB0-m3_o490_o158_f0_fsc.sym.8_repeat,original,3613,,
DB1-Cu2O8N2-ADC_A-irmof12_A_No20_repeat,original,4620,,
DB0-m2_o3_o14_f0_nbo.sym.6_repeat,original,1555,,
DB0-m3_o1_o17_f0_nbo.sym.20_repeat,original,3002,,
DB13-nbo-Syn031870_repeat,original,5327,,
DB5-hypotheticalMOF_5013896_1_0_0_3_26_8_repeat,original,5561,,
DB0-m18_o20_o92_f0_fsc_repeat,original,41,,
DB0-m3_o6_o14_f0_nbo.sym.76_repeat,original,3793,,
DB0-m29_o88_o111_f0_pts.sym.31_repeat,original,362,,
DB0-m2_o8_o29_f0_pcu.sym.1_repeat,original,1883,,
DB0-m3_o10_o21_f0_pcu.sym.36_repeat,original,1969,,
DB1-Cu2O8N2-AZO_A-DPAC_A_No724_repeat,original,4658,,
DB0-m3_o14_o27_f0_pcu.sym.79_repeat,original,2510,,
DB7-ddmof_2986_repeat,original,6044,,
DB0-m2_o11_o29_f0_pcu.sym.57_repeat,original,935,,
DB6-cuf_8040_repeat,original,5943,,
DB0-m2_o3_o9_f0_pcu.sym.88_repeat,original,1604,,
DB0-m3_o115_o21_f0_fsc.sym.7_repeat,original,2010,,
DB7-ddmof_22838_repeat,original,6032,,
DB1-Cu2O8-irmof10_A-irmof8_A_No365_repeat,original,4571,,
DB0-m29_o96_o470_f0_pts.sym.88_repeat,original,696,,
DB0-m2_o17_o23_f0_pcu.sym.48_repeat,original,1166,,
DB1-Cu2O8-irmof8_A-imd_No13_repeat,original,4598,,
DB0-m3_o25_o115_f0_fsc.sym.63_repeat,original,3261,,
DB0-m29_o96_o450_f0_pts.sym.5_repeat,original,689,,
DB0-m29_o96_o1470_f0_pts.sym.127_repeat,original,662,,
DB0-m2_o2_o17_f0_pcu.sym.77_repeat,original,1472,,
DB0-m29_o96_o470_f0_pts.sym.31_repeat,original,693,,
DB7-ddmof_4010_repeat,original,6059,,
DB0-m2_o3_o3_f0_pcu.sym.18_repeat,original,1593,,
DB0-m3_o7_o14_f0_pcu.sym.48_repeat,original,3882,,
DB0-m9_o21_o26_f0_sra.sym.16_repeat,original,4259,,
DB0-m3_o31_tfl_repeat,original,3401,,
DB0-m3_o10_o29_f0_pcu.sym.44_repeat,original,1979,,
DB0-m9_o4_o13_f0_sra.sym.62_repeat,original,4306,,
DB1-Zn2O8-AZO_A-irmof8_A_No334_repeat,original,4927,,
DB0-m3_o17_o22_f0_nbo.sym.4_repeat,original,2881,,
DB13-cds-Syn014598_repeat,original,5247,,
DB0-m3_o11_o23_f0_pcu.sym.26_repeat,original,2081,,
DB0-m15_o6_o59_tfo_repeat,original,25,,
DB0-m2_o9_o20_f0_nbo.sym.84_repeat,original,1914,,
DB0-m2_o6_o25_f0_nbo.sym.190_repeat,original,1738,,
DB12-PEPLAY_freeONLY_repeat,original,5194,,
DB0-m2_o15_o19_f0_nbo.sym.54_repeat,original,1082,,
DB5-hypotheticalMOF_12597_1_0_0_14_9_5_repeat,original,5413,,
DB0-m2_o11_o23_f0_nbo.sym.140_repeat,original,887,,
DB0-m3_o1_o82_f0_fsc.sym.2_repeat,original,3061,,
DB1-Cu2O8N2-DPAC_A-irmof8_A_No596_repeat,original,4771,,
DB0-m3_o18_o21_f0_pcu.sym.24_repeat,original,2929,,
DB0-m3_o8_o9_f0_pcu.sym.62_repeat,original,4018,,
DB1-Zn2O8-irmof20_A-imd_No13_repeat,original,4980,,
DB0-m3_o7_o15_f0_pcu.sym.18_repeat,original,3885,,
DB0-m2_o10_o27_f0_pcu.sym.27_repeat,original,841,,
DB0-m3_o45_o22_f0_fsc.sym.32_repeat,original,3568,,
DB1-Cu2O8N2-AZO_A-irmof6_A_No312_repeat,original,4676,,
DB0-m3_o23_o25_f0_nbo.sym.64_repeat,original,3179,,
DB1-Cu2O8N2-AZO_A-irmof20_A_No312_repeat,original,4669,,
DB0-m3_o1_o29_f0_pcu_repeat,original,3044,,
DB0-m2_o17_o25_f0_pcu.sym.19_repeat,original,1172,,
DB0-m29_o90_o47_f0_pts.sym.53_repeat,original,523,,
DB0-m3_o12_o23_f0_pcu.sym.39_repeat,original,2230,,
DB12-XUNSOQ_clean_repeat,original,5221,,
DB0-m15_o24_o79_f0_fsc_repeat,original,15,,
DB0-m3_o25_o81_f0_fsc.sym.14_repeat,original,3302,,
DB0-m29_o96_o49_f0_pts.sym.46_repeat,original,701,,
DB0-m2_o11_o27_f0_pcu.sym.104_repeat,original,918,,
DB1-Cu2O8-irmof10_A-irmof8_A_No336_repeat,original,4569,,
DB0-m29_o82_o46_f0_pts.sym.2_repeat,original,215,,
DB0-m3_o21_o23_f0_pcu.sym.15_repeat,original,3111,,
DB0-m29_o84_o45_f0_pts.sym.91_repeat,original,313,,
DB0-m29_o83_o470_f0_pts.sym.102_repeat,original,263,,
DB1-Zn2O8-AZO_A-irmof6_A_No355_repeat,original,4914,,
DB5-hypotheticalMOF_6023_3_0_0_10_21_0_repeat,original,5783,,
DB0-m3_o146_o4_f0_fsc.sym.128_repeat,original,2394,,
DB0-m9_o8_o21_f0_sra.sym.44_repeat,original,4350,,
DB12-ZETLER_clean_repeat,original,5223,,
DB0-m3_o20_o23_f0_nbo.sym.97_repeat,original,3079,,
DB0-m29_o83_o147_f0_pts.sym.105_repeat,original,243,,
DB5-hypotheticalMOF_2620_1_0_0_25_7_6_repeat,original,5479,,
DB0-m3_o2_o8_f0_pcu.sym.72_repeat,original,3396,,
DB1-Cu2O8N2-ADC_A-irmof14_A_No515_repeat,original,4621,,
DB5-hypotheticalMOF_5041023_1_0_1_15_15_10_repeat,original,5638,,
DB6-pMOF_153_repeat,original,5973,,
DB0-m3_o4_o14_f0_nbo.sym.97_repeat,original,3632,,
DB0-m3_o9_o25_f0_pcu.sym.122_repeat,original,4115,,
DB0-m2_o25_o28_f0_pcu.sym.99_repeat,original,1423,,
DB5-hypotheticalMOF_16369_1_0_0_22_13_5_repeat,original,5435,,
DB0-m3_o51_o20_f0_fsc.sym.16_repeat,original,3712,,
DB0-m3_o32_o2_xbe_repeat,original,3403,,
DB0-m2_o1_o24_f0_nbo.sym.126_repeat,original,1250,,
DB5-hypotheticalMOF_5023038_1_1_0_27_7_0_repeat,original,5591,,
DB0-m3_o105_o18_f0_fsc.sym.9_repeat,original,1946,,
DB0-m3_o90_o22_f0_fsc.sym.8_repeat,original,4025,,
DB0-m3_o6_o17_f0_pcu.sym.106_repeat,original,3809,,
DB0-m9_o20_o22_f0_sra.sym.43_repeat,original,4247,,
DB0-m29_o90_o1500_f0_pts.sym.3_repeat,original,498,,
DB0-m2_o6_bbj_repeat,original,1670,,
DB0-m3_o6_o16_f0_pcu.sym.63_repeat,original,3806,,
DB0-m2_o6_o23_f0_nbo.sym.69_repeat,original,1727,,
DB1-Zn2O8N2-BDC_A-irmof14_A_No396_repeat,original,5051,,
DB0-m3_o50_o22_f0_fsc.sym.1_repeat,original,3695,,
DB1-Cu2O8-ADC_A-fum_A_No144_repeat,original,4465,,
DB1-Cu2O8N2-irmof10_A-irmof8_A_No344_repeat,original,4798,,
DB15-pcu_N144_E68_opt_repeat,original,5369,,
DB5-hypotheticalMOF_18105_1_0_1_21_2_11_repeat,original,5451,,
DB0-m3_o16_o22_f0_pcu.sym.101_repeat,original,2807,,
DB0-m29_o96_o100_f0_pts.sym.101_repeat,original,646,,
DB0-m29_o81_o147_f0_pts.sym.9_repeat,original,141,,
DB0-m3_o9_o16_f0_pcu.sym.43_repeat,original,4092,,
DB0-m3_o12_o22_f0_pcu.sym.41_repeat,original,2218,,
DB0-m2_o11_o14_f0_pcu_repeat,original,857,,
DB0-m2_o1_o16_f0_pcu.sym.12_repeat,original,1234,,
DB1-Cu2O8-ADC_A-DPAC_A_No283_repeat,original,4461,,
DB1-Cu2O8-ADC_A-irmof20_A_No575_repeat,original,4472,,
DB0-m2_o14_o22_f0_pcu.sym.13_repeat,original,1042,,
DB1-Cu2O8-AZO_A-BDC_A_No354_repeat,original,4493,,
DB1-Cu2O8N2-DPAC_A-irmof14_A_No517_repeat,original,4723,,
DB7-ddmof_3229_repeat,original,6047,,
DB5-hypotheticalMOF_32523_0_0_2_11_1_3_repeat,original,5502,,
DB0-m3_o25_o50_f0_fsc.sym.55_repeat,original,3291,,
DB0-m3_o1520_o22_f0_fsc.sym.19_repeat,original,2573,,
DB0-m3_o4_o20_f0_pcu.sym.86_repeat,original,3648,,
DB1-Cu2O8-ADC_A-irmof7_A_No1053_repeat,original,4481,,
DB0-m29_o90_o101_f0_pts.sym.38_repeat,original,478,,
DB0-m2_o3_o14_f0_pcu.sym.84_repeat,original,1559,,
DB0-m3_o90_o22_f0_fsc.sym.6_repeat,original,4024,,
DB0-m2_o16_o16_f0_pcu.sym.14_repeat,original,1113,,
DB0-m3_o20_o45_f0_fsc.sym.46_repeat,original,3094,,
DB0-m3_o10_o18_f0_pcu.sym.4_repeat,original,1965,,
DB0-m2_o10_o21_f0_pcu.sym.22_repeat,original,834,,
DB1-Zn4O13-irmof6_A-irmof8_A_No125_repeat,original,5127,,
DB5-hypotheticalMOF_10022_1_0_0_13_13_5_repeat,original,5400,,
DB5-hypotheticalMOF_5036781_3_2_1_18_24_4_repeat,original,5615,,
DB0-m2_o11_o11_f0_nbo.sym.58_repeat,original,845,,
DB0-m29_o89_o540_f0_pts.sym.23_repeat,original,469,,
DB0-m3_o11_o29_f0_pcu.sym.58_repeat,original,2173,,
DB0-m2_o1_o24_f0_nbo.sym.112_repeat,original,1249,,
DB0-m2_o15_o25_f0_nbo.sym.106_repeat,original,1096,,
DB1-Cu2O8-ADC_A-irmof20_A_No907_repeat,original,4475,,
DB1-Cu2O8-AZO_A-DPAC_A_No857_repeat,original,4505,,
DB0-m2_o11_o28_f0_pcu.sym.106_repeat,original,920,,
DB0-m3_o12_o19_f0_pcu.sym.34_repeat,original,2213,,
DB0-m29_o90_o108_f0_pts.sym.28_repeat,original,482,,
DB0-m2_o14_o16_f0_pcu.sym.61_repeat,original,1028,,
DB0-m3_o1_o14_f0_nbo.sym.4_repeat,original,2991,,
DB6-cuf_5881_repeat,original,5894,,
DB0-m2_o6_o17_f0_pcu.sym.41_repeat,original,1702,,
DB6-cuf_4462_repeat,original,5871,,
DB0-m3_o146_o22_f0_fsc.sym.53_repeat,original,2390,,
DB0-m3_o146_o21_f0_fsc.sym.106_repeat,original,2388,,
DB6-cuf_6140_repeat,original,5901,,
DB0-m3_o1_o21_f0_pcu.sym.58_repeat,original,3008,,
DB1-Cu2O8N2-DPAC_A-irmof14_A_No592_repeat,original,4732,,
DB0-m29_o81_o490_f0_pts.sym.12_repeat,original,172,,
DB1-Zn2O8-AZO_A-irmof6_A_No169_repeat,original,4912,,
DB1-Cu2O8N2-DPAC_A-irmof14_A_No571_repeat,original,4726,,
DB0-m18_o16_o58_f0_pcu_repeat,original,36,,
DB12-LUFNEG_clean_repeat,original,5177,,
DB15-qtz-x_N65_E204_opt_repeat,original,5381,,
DB0-m3_o18_o25_f0_pcu.sym.32_repeat,original,2941,,
DB1-Cu2N8-AZO_B-irmof7_B_No543_repeat,original,4417,,
DB5-hypotheticalMOF_14317_2_0_0_16_21_7_repeat,original,5420,,
DB5-hypotheticalMOF_27892_0_0_2_7_7_2_repeat,original,5490,,
DB0-m3_o11_o23_f0_pcu.sym.3_repeat,original,2085,,
DB5-hypotheticalMOF_5038587_1_0_1_15_17_5_repeat,original,5623,,
DB0-m2_o9_o9_f0_nbo.sym.3_repeat,original,1932,,
DB0-m3_o12_o23_f0_pcu.sym.58_repeat,original,2232,,
DB0-m29_o88_o109_f0_pts.sym.73_repeat,original,357,,
DB1-Cu2O8N2-irmof10_A-irmof6_A_No326_repeat,original,4791,,
DB0-m3_o104_o25_f0_fsc.sym.47_repeat,original,1941,,
DB7-ddmof_6321_repeat,original,6083,,
DB6-cuf_2160_repeat,original,5844,,
DB1-Zn2O8N2-AZO_A-irmof8_A_No374_repeat,original,5047,,
DB0-m3_o2_o20_f0_pcu.sym.48_repeat,original,3351,,
DB12-BUVYEX_freeONLY_repeat,original,5140,,
DB1-Zn2O8-AZO_A-DPAC_A_No737_repeat,original,4896,,
DB1-Cu2O8-irmof14_A-irmof16_A_No622_repeat,original,4576,,
DB5-hypotheticalMOF_5066852_1_0_2_8_11_3_repeat,original,5719,,
DB0-m2_o12_o13_f0_pcu.sym.45_repeat,original,953,,
DB0-m9_o7_o23_f0_sra.sym.11_repeat,original,4340,,
DB0-m29_o81_o1530_f0_pts.sym.42_repeat,original,158,,
DB6-cuf_5986_repeat,original,5898,,
DB0-m3_o11_o29_f0_pcu.sym.76_repeat,original,2179,,
DB0-m3_o10_o27_f0_pcu.sym.80_repeat,original,1976,,
DB1-Zn2O8N2-irmof10_A-irmof6_A_No27_repeat,original,5077,,
DB1-Cu2O8N2-DPAC_A-irmof10_A_No443_repeat,original,4711,,
DB5-hypotheticalMOF_5037058_1_1_1_18_10_7_repeat,original,5617,,
DB0-m2_o10_o23_f0_pcu.sym.3_repeat,original,839,,
DB0-m3_o11_o18_f0_pcu.sym.26_repeat,original,2048,,
DB1-Zn2O8-irmof10_A-irmof7_A_No495_repeat,original,4961,,
DB1-Cu2O8-ADC_A-BDC_A_No1260_repeat,original,4452,,
DB0-m2_o2_o29_f0_pcu.sym.49_repeat,original,1515,,
DB1-Zn2O8-irmof10_A-irmof7_A_No519_repeat,original,4962,,
DB0-m2_o2_o12_f0_pcu.sym.7_repeat,original,1457,,
DB12-MALSOK_clean_repeat,original,5178,,
DB0-m3_o15_o19_f0_nbo.sym.69_repeat,original,2692,,
DB0-m29_o96_o430_f0_pts.sym.24_repeat,original,687,,
DB0-m29_o90_o148_f0_pts.sym.108_repeat,original,491,,
DB0-m3_o2_o11_f0_pcu.sym.16_repeat,original,3323,,
DB1-Cu2O8N2-DPAC_A-irmof14_A_No506_repeat,original,4721,,
DB7-ddmof_23583_repeat,original,6038,,
DB5-hypotheticalMOF_5064616_0_0_2_1_1_13_repeat,original,5710,,
DB0-m3_o104_o159_f0_fsc.sym.11_repeat,original,1934,,
DB0-m3_o520_o156_f0_fsc.sym.13_repeat,original,3723,,
DB0-m3_o115_o19_f0_fsc.sym.1_repeat,original,2004,,
DB0-m3_o6_o15_f0_pcu.sym.52_repeat,original,3804,,
DB0-m3_o6_o14_f0_nbo.sym.112_repeat,original,3791,,
DB0-m29_o89_o45_f0_pts.sym.45_repeat,original,454,,
DB0-m3_o8_o9_f0_pcu.sym.37_repeat,original,4015,,
DB1-Cu2O8-AZO_A-BDC_A_No548_repeat,original,4499,,
DB0-m3_o152_o159_f0_fsc.sym.21_repeat,original,2588,,
DB0-m2_o13_o21_f0_pcu.sym.9_repeat,original,1000,,
DB0-m3_o115_o156_f0_fsc.sym.66_repeat,original,2001,,
DB12-YASNAJ_freeONLY_repeat,original,5222,,
DB0-m29_o96_o100_f0_pts.sym.52_repeat,original,650,,
DB0-m3_o11_o25_f0_pcu.sym.75_repeat,original,2104,,
DB0-m3_o49_o159_f0_fsc.sym.19_repeat,original,3619,,
DB1-Cu2O8N2-irmof10_A-irmof8_A_No414_repeat,original,4801,,
DB5-hypotheticalMOF_5009597_1_1_0_8_2_8_repeat,original,5548,,
DB0-m2_o19_o23_f0_pcu.sym.9_repeat,original,1210,,
DB0-m3_o1_o23_f0_pcu_repeat,original,3020,,
DB0-m3_o11_o26_f0_pcu.sym.80_repeat,original,2110,,
DB0-m3_o22_o26_f0_pcu.sym.82_repeat,original,3158,,
DB0-m3_o22_o25_f0_nbo.sym.137_repeat,original,3148,,
DB0-m2_o1_o16_f0_pcu.sym.73_repeat,original,1236,,
DB6-cuf_8629_repeat,original,5950,,
DB0-m3_o530_o155_f0_fsc.sym.16_repeat,original,3749,,
DB7-ddmof_5416_repeat,original,6074,,
DB0-m3_o16_o29_f0_pcu.sym.107_repeat,original,2823,,
DB0-m3_o11_o28_f0_pcu.sym.54_repeat,original,2129,,
DB0-m2_o26_o29_f0_pcu.sym.40_repeat,original,1430,,
DB0-m3_o88_o17_f0_fsc.sym.18_repeat,original,3947,,
DB0-m2_o8_o21_f0_pcu.sym.5_repeat,original,1858,,
DB0-m2_o11_o29_f0_pcu.sym.63_repeat,original,938,,
DB7-ddmof_3869_repeat,original,6055,,
DB0-m3_o6_o16_f0_pcu.sym.48_repeat,original,3805,,
DB0-m3_o4_o27_f0_nbo.sym.58_repeat,original,3666,,
DB1-Cu2O8N2-DPAC_A-irmof8_A_No595_repeat,original,4770,,
DB15-qtz_N76_E182_opt_repeat,original,5384,,
DB1-Zn2O8-AZO_A-irmof8_A_No377_repeat,original,4932,,
DB1-Zn2O8N2-AZO_A-irmof20_A_No332_repeat,original,5038,,
DB15-pcu_N65_E5_opt_repeat,original,5379,,
DB0-m3_o150_o6_f0_fsc.sym.11_repeat,original,2548,,
