filename,origin,combined_rank,new_index,new_batch_500
DB0-m3_o155_o460_f0_fsc.sym.8_repeat,new,2643,1362,3
DB0-m3_o155_o46_f0_fsc.sym.11_repeat,original,2644,,
DB0-m3_o155_o46_f0_fsc.sym.14_repeat,new,2645,1363,3
DB0-m3_o155_o470_f0_fsc.sym.18_repeat,new,2646,1364,3
DB0-m3_o155_o470_f0_fsc.sym.3_repeat,new,2647,1365,3
DB0-m3_o155_o47_f0_fsc.sym.15_repeat,new,2648,1366,3
DB0-m3_o155_o47_f0_fsc.sym.27_repeat,new,2649,1367,3
DB0-m3_o155_o47_f0_fsc.sym.9_repeat,new,2650,1368,3
DB0-m3_o155_o500_f0_fsc.sym.47_repeat,new,2651,1369,3
DB0-m3_o155_o52_f0_fsc.sym.12_repeat,original,2652,,
DB0-m3_o155_o52_f0_fsc.sym.18_repeat,original,2653,,
DB0-m3_o155_o52_f0_fsc.sym.37_repeat,new,2654,1370,3
DB0-m3_o155_o52_f0_fsc.sym.3_repeat,new,2655,1371,3
DB0-m3_o155_o540_f0_fsc.sym.53_repeat,new,2656,1372,3
DB0-m3_o155_o540_f0_fsc.sym.59_repeat,new,2657,1373,3
DB0-m3_o156_o1470_f0_fsc.sym.2_repeat,new,2658,1374,3
DB0-m3_o156_o150_f0_fsc.sym.41_repeat,original,2659,,
DB0-m3_o156_o150_f0_fsc.sym.95_repeat,new,2660,1375,3
DB0-m3_o156_o1510_f0_fsc.sym.12_repeat,original,2661,,
DB0-m3_o156_o1510_f0_fsc.sym.15_repeat,original,2662,,
DB0-m3_o156_o1510_f0_fsc.sym.28_repeat,original,2663,,
DB0-m3_o156_o1510_f0_fsc.sym.29_repeat,new,2664,1376,3
DB0-m3_o156_o1510_f0_fsc.sym.5_repeat,new,2665,1377,3
DB0-m3_o156_o151_f0_fsc.sym.22_repeat,original,2666,,
DB0-m3_o156_o151_f0_fsc.sym.35_repeat,new,2667,1378,3
DB0-m3_o156_o45_f0_fsc.sym.57_repeat,new,2668,1379,3
DB0-m3_o156_o470_f0_fsc.sym.12_repeat,original,2669,,
DB0-m3_o156_o470_f0_fsc.sym.25_repeat,original,2670,,
DB0-m3_o156_o470_f0_fsc.sym.56_repeat,new,2671,1380,3
DB0-m3_o156_o470_f0_fsc.sym.63_repeat,new,2672,1381,3
DB0-m3_o156_o470_f0_fsc.sym.9_repeat,new,2673,1382,3
DB0-m3_o156_o47_f0_fsc.sym.1_repeat,new,2674,1383,3
DB0-m3_o156_o47_f0_fsc.sym.20_repeat,new,2675,1384,3
DB0-m3_o156_o47_f0_fsc.sym.29_repeat,new,2676,1385,3
DB0-m3_o156_o47_f0_fsc.sym.30_repeat,new,2677,1386,3
DB0-m3_o156_o47_f0_fsc.sym.8_repeat,new,2678,1387,3
DB0-m3_o156_o510_f0_fsc.sym.25_repeat,original,2679,,
DB0-m3_o156_o510_f0_fsc.sym.2_repeat,new,2680,1388,3
DB0-m3_o156_o510_f0_fsc.sym.46_repeat,new,2681,1389,3
DB0-m3_o158_o151_f0_fsc.sym.14_repeat,new,2682,1390,3
DB0-m3_o158_o151_f0_fsc.sym.20_repeat,original,2683,,
DB0-m3_o158_o151_f0_fsc.sym.28_repeat,new,2684,1391,3
DB0-m3_o158_o151_f0_fsc.sym.41_repeat,new,2685,1392,3
DB0-m3_o158_o151_f0_fsc.sym.6_repeat,new,2686,1393,3
DB0-m3_o158_o151_f0_fsc.sym.9_repeat,new,2687,1394,3
DB0-m3_o15_o17_f0_pcu.sym.45_repeat,new,2688,1395,3
DB0-m3_o15_o18_f0_pcu.sym.17_repeat,new,2689,1396,3
DB0-m3_o15_o19_f0_nbo.sym.54_repeat,new,2690,1397,3
DB0-m3_o15_o19_f0_nbo.sym.64_repeat,new,2691,1398,3
DB0-m3_o15_o19_f0_nbo.sym.69_repeat,original,2692,,
DB0-m3_o15_o19_f0_nbo.sym.8_repeat,original,2693,,
DB0-m3_o15_o20_f0_nbo.sym.14_repeat,original,2694,,
DB0-m3_o15_o21_f0_pcu.sym.15_repeat,original,2695,,
DB0-m3_o15_o21_f0_pcu.sym.18_repeat,original,2696,,
DB0-m3_o15_o21_f0_pcu.sym.3_repeat,new,2697,1399,3
DB0-m3_o15_o21_f0_pcu.sym.41_repeat,new,2698,1400,3
DB0-m3_o15_o22_f0_nbo.sym.55_repeat,original,2699,,
DB0-m3_o15_o22_f0_nbo.sym.79_repeat,new,2700,1401,3
DB0-m3_o15_o23_f0_nbo.sym.111_repeat,new,2701,1402,3
DB0-m3_o15_o23_f0_nbo.sym.14_repeat,new,2702,1403,3
DB0-m3_o15_o23_f0_nbo.sym.26_repeat,new,2703,1404,3
DB0-m3_o15_o23_f0_pcu.sym.53_repeat,new,2704,1405,3
DB0-m3_o15_o23_f0_pcu.sym.57_repeat,new,2705,1406,3
DB0-m3_o15_o24_f0_nbo.sym.41_repeat,new,2706,1407,3
DB0-m3_o15_o24_f0_nbo.sym.56_repeat,new,2707,1408,3
DB0-m3_o15_o24_f0_nbo.sym.73_repeat,new,2708,1409,3
DB0-m3_o15_o25_f0_nbo.sym.27_repeat,new,2709,1410,3
DB0-m3_o15_o25_f0_nbo.sym.49_repeat,original,2710,,
DB0-m3_o15_o25_f0_pcu.sym.24_repeat,new,2711,1411,3
DB0-m3_o15_o25_f0_pcu.sym.80_repeat,original,2712,,
DB0-m3_o15_o26_f0_pcu.sym.10_repeat,new,2713,1412,3
DB0-m3_o15_o27_f0_nbo.sym.88_repeat,original,2714,,
DB0-m3_o15_o28_f0_pcu.sym.30_repeat,new,2715,1413,3
DB0-m3_o15_o28_f0_pcu.sym.39_repeat,new,2716,1414,3
DB0-m3_o160_o105_f0_fsc.sym.36_repeat,new,2717,1415,3
DB0-m3_o160_o114_f0_fsc.sym.6_repeat,new,2718,1416,3
DB0-m3_o160_o115_f0_fsc.sym.51_repeat,original,2719,,
DB0-m3_o160_o115_f0_fsc.sym.9_repeat,new,2720,1417,3
DB0-m3_o160_o143_f0_fsc.sym.9_repeat,original,2721,,
DB0-m3_o160_o146_f0_fsc.sym.101_repeat,new,2722,1418,3
DB0-m3_o160_o146_f0_fsc.sym.106_repeat,new,2723,1419,3
DB0-m3_o160_o146_f0_fsc.sym.111_repeat,original,2724,,
DB0-m3_o160_o146_f0_fsc.sym.129_repeat,new,2725,1420,3
DB0-m3_o160_o146_f0_fsc.sym.2_repeat,original,2726,,
DB0-m3_o160_o146_f0_fsc.sym.30_repeat,new,2727,1421,3
DB0-m3_o160_o146_f0_fsc.sym.63_repeat,new,2728,1422,3
DB0-m3_o160_o146_f0_fsc.sym.76_repeat,original,2729,,
DB0-m3_o160_o146_f0_fsc.sym.92_repeat,new,2730,1423,3
DB0-m3_o160_o146_f0_fsc.sym.9_repeat,original,2731,,
DB0-m3_o160_o1470_f0_fsc.sym.1_repeat,new,2732,1424,3
DB0-m3_o160_o1470_f0_fsc.sym.3_repeat,original,2733,,
DB0-m3_o160_o1480_f0_fsc.sym.38_repeat,new,2734,1425,3
DB0-m3_o160_o148_f0_fsc.sym.19_repeat,new,2735,1426,3
DB0-m3_o160_o148_f0_fsc.sym.65_repeat,new,2736,1427,3
DB0-m3_o160_o1490_f0_fsc.sym.45_repeat,new,2737,1428,3
DB0-m3_o160_o1490_f0_fsc.sym.47_repeat,new,2738,1429,3
DB0-m3_o160_o1490_f0_fsc.sym.61_repeat,new,2739,1430,3
DB0-m3_o160_o1500_f0_fsc.sym.62_repeat,new,2740,1431,3
DB0-m3_o160_o1500_f0_fsc.sym.84_repeat,original,2741,,
DB0-m3_o160_o150_f0_fsc.sym.82_repeat,new,2742,1432,3
DB0-m3_o160_o1510_f0_fsc.sym.22_repeat,original,2743,,
DB0-m3_o160_o1510_f0_fsc.sym.25_repeat,new,2744,1433,3
DB0-m3_o160_o1520_f0_fsc.sym.33_repeat,original,2745,,
DB0-m3_o160_o152_f0_fsc.sym.44_repeat,new,2746,1434,3
DB0-m3_o160_o152_f0_fsc.sym.5_repeat,new,2747,1435,3
DB0-m3_o160_o1530_f0_fsc.sym.65_repeat,original,2748,,
DB0-m3_o160_o42_f0_fsc.sym.8_repeat,new,2749,1436,3
DB0-m3_o160_o43_f0_fsc.sym.23_repeat,original,2750,,
DB0-m3_o160_o450_f0_fsc.sym.101_repeat,original,2751,,
DB0-m3_o160_o450_f0_fsc.sym.40_repeat,new,2752,1437,3
DB0-m3_o160_o45_f0_fsc.sym.57_repeat,original,2753,,
DB0-m3_o160_o45_f0_fsc.sym.6_repeat,new,2754,1438,3
DB0-m3_o160_o480_f0_fsc.sym.2_repeat,original,2755,,
DB0-m3_o160_o480_f0_fsc.sym.44_repeat,new,2756,1439,3
DB0-m3_o160_o49_f0_fsc.sym.25_repeat,original,2757,,
DB0-m3_o160_o49_f0_fsc.sym.47_repeat,new,2758,1440,3
DB0-m3_o160_o49_f0_fsc.sym.5_repeat,new,2759,1441,3
DB0-m3_o160_o500_f0_fsc.sym.32_repeat,new,2760,1442,3
DB0-m3_o160_o500_f0_fsc.sym.9_repeat,new,2761,1443,3
DB0-m3_o160_o510_f0_fsc.sym.32_repeat,original,2762,,
DB0-m3_o160_o510_f0_fsc.sym.85_repeat,new,2763,1444,3
DB0-m3_o160_o51_f0_fsc.sym.24_repeat,original,2764,,
DB0-m3_o160_o51_f0_fsc.sym.28_repeat,new,2765,1445,3
DB0-m3_o160_o51_f0_fsc.sym.68_repeat,original,2766,,
DB0-m3_o160_o52_f0_fsc.sym.36_repeat,original,2767,,
DB0-m3_o160_o530_f0_fsc.sym.10_repeat,new,2768,1446,3
DB0-m3_o160_o530_f0_fsc.sym.54_repeat,original,2769,,
DB0-m3_o160_o530_f0_fsc.sym.58_repeat,new,2770,1447,3
DB0-m3_o160_o530_f0_fsc.sym.60_repeat,original,2771,,
DB0-m3_o160_o540_f0_fsc.sym.42_repeat,original,2772,,
DB0-m3_o160_o79_f0_fsc.sym.15_repeat,original,2773,,
DB0-m3_o160_o82_f0_fsc.sym.8_repeat,original,2774,,
DB0-m3_o160_o85_f0_fsc.sym.1_repeat,new,2775,1448,3
DB0-m3_o160_o88_f0_fsc.sym.3_repeat,original,2776,,
DB0-m3_o160_o90_f0_fsc.sym.11_repeat,new,2777,1449,3
DB0-m3_o160_o96_f0_fsc.sym.13_repeat,original,2778,,
DB0-m3_o160_o96_f0_fsc.sym.1_repeat,original,2779,,
DB0-m3_o160_o96_f0_fsc.sym.25_repeat,original,2780,,
DB0-m3_o16_o105_f0_fsc.sym.24_repeat,original,2781,,
DB0-m3_o16_o105_f0_fsc.sym.43_repeat,original,2782,,
DB0-m3_o16_o115_f0_fsc.sym.2_repeat,original,2783,,
DB0-m3_o16_o146_f0_fsc.sym.49_repeat,new,2784,1450,3
DB0-m3_o16_o147_f0_fsc.sym.3_repeat,new,2785,1451,3
DB0-m3_o16_o1480_f0_fsc.sym.21_repeat,new,2786,1452,3
DB0-m3_o16_o1480_f0_fsc.sym.7_repeat,original,2787,,
DB0-m3_o16_o150_f0_fsc.sym.35_repeat,new,2788,1453,3
DB0-m3_o16_o150_f0_fsc.sym.70_repeat,original,2789,,
DB0-m3_o16_o150_f0_fsc.sym.89_repeat,original,2790,,
DB0-m3_o16_o1510_f0_fsc.sym.14_repeat,original,2791,,
DB0-m3_o16_o1510_f0_fsc.sym.40_repeat,original,2792,,
DB0-m3_o16_o1520_f0_fsc.sym.12_repeat,original,2793,,
DB0-m3_o16_o153_f0_fsc.sym.8_repeat,new,2794,1454,3
DB0-m3_o16_o17_f0_pcu.sym.91_repeat,new,2795,1455,3
DB0-m3_o16_o18_f0_pcu.sym.42_repeat,original,2796,,
DB0-m3_o16_o19_f0_pcu.sym.32_repeat,new,2797,1456,3
DB0-m3_o16_o19_f0_pcu.sym.55_repeat,new,2798,1457,3
DB0-m3_o16_o19_f0_pcu.sym.5_repeat,new,2799,1458,3
DB0-m3_o16_o20_f0_pcu.sym.28_repeat,new,2800,1459,3
DB0-m3_o16_o20_f0_pcu.sym.30_repeat,new,2801,1460,3
DB0-m3_o16_o20_f0_pcu.sym.31_repeat,original,2802,,
DB0-m3_o16_o20_f0_pcu.sym.58_repeat,new,2803,1461,3
DB0-m3_o16_o20_f0_pcu.sym.61_repeat,original,2804,,
DB0-m3_o16_o21_f0_pcu.sym.10_repeat,new,2805,1462,3
DB0-m3_o16_o21_f0_pcu.sym.62_repeat,new,2806,1463,3
DB0-m3_o16_o22_f0_pcu.sym.101_repeat,original,2807,,
DB0-m3_o16_o22_f0_pcu.sym.19_repeat,new,2808,1464,3
DB0-m3_o16_o22_f0_pcu.sym.29_repeat,new,2809,1465,3
DB0-m3_o16_o22_f0_pcu.sym.30_repeat,new,2810,1466,3
DB0-m3_o16_o22_f0_pcu.sym.32_repeat,original,2811,,
DB0-m3_o16_o23_f0_pcu.sym.138_repeat,new,2812,1467,3
DB0-m3_o16_o25_f0_pcu.sym.24_repeat,new,2813,1468,3
DB0-m3_o16_o25_f0_pcu.sym.28_repeat,original,2814,,
DB0-m3_o16_o25_f0_pcu.sym.35_repeat,new,2815,1469,3
DB0-m3_o16_o25_f0_pcu.sym.73_repeat,original,2816,,
DB0-m3_o16_o26_f0_pcu.sym.61_repeat,new,2817,1470,3
DB0-m3_o16_o26_f0_pcu.sym.85_repeat,new,2818,1471,3
DB0-m3_o16_o27_f0_pcu.sym.75_repeat,new,2819,1472,3
DB0-m3_o16_o27_f0_pcu.sym.97_repeat,original,2820,,
DB0-m3_o16_o28_f0_pcu.sym.14_repeat,original,2821,,
DB0-m3_o16_o28_f0_pcu.sym.15_repeat,new,2822,1473,3
DB0-m3_o16_o29_f0_pcu.sym.107_repeat,original,2823,,
DB0-m3_o16_o29_f0_pcu.sym.29_repeat,original,2824,,
DB0-m3_o16_o29_f0_pcu.sym.94_repeat,original,2825,,
DB0-m3_o16_o42_f0_fsc.sym.42_repeat,new,2826,1474,3
DB0-m3_o16_o44_f0_fsc.sym.24_repeat,original,2827,,
DB0-m3_o16_o44_f0_fsc.sym.33_repeat,original,2828,,
DB0-m3_o16_o44_f0_fsc.sym.65_repeat,new,2829,1475,3
DB0-m3_o16_o44_f0_fsc.sym.9_repeat,original,2830,,
DB0-m3_o16_o450_f0_fsc.sym.16_repeat,new,2831,1476,3
DB0-m3_o16_o45_f0_fsc.sym.66_repeat,new,2832,1477,3
DB0-m3_o16_o460_f0_fsc.sym.24_repeat,original,2833,,
DB0-m3_o16_o46_f0_fsc.sym.4_repeat,original,2834,,
DB0-m3_o16_o46_f0_fsc.sym.7_repeat,new,2835,1478,3
DB0-m3_o16_o470_f0_fsc.sym.26_repeat,new,2836,1479,3
DB0-m3_o16_o47_f0_fsc.sym.66_repeat,new,2837,1480,3
DB0-m3_o16_o480_f0_fsc.sym.21_repeat,new,2838,1481,3
DB0-m3_o16_o48_f0_fsc.sym.47_repeat,new,2839,1482,3
DB0-m3_o16_o500_f0_fsc.sym.8_repeat,original,2840,,
DB0-m3_o16_o50_f0_fsc.sym.10_repeat,original,2841,,
DB0-m3_o16_o510_f0_fsc.sym.60_repeat,new,2842,1483,3
DB0-m3_o16_o520_f0_fsc.sym.33_repeat,new,2843,1484,3
DB0-m3_o16_o52_f0_fsc.sym.15_repeat,original,2844,,
DB0-m3_o16_o52_f0_fsc.sym.29_repeat,original,2845,,
DB0-m3_o16_o540_f0_fsc.sym.4_repeat,original,2846,,
DB0-m3_o16_o540_f0_fsc.sym.7_repeat,new,2847,1485,3
DB0-m3_o16_o96_f0_fsc.sym.48_repeat,new,2848,1486,3
DB0-m3_o16_o96_f0_fsc.sym.71_repeat,original,2849,,
DB0-m3_o17_frl_repeat,new,2850,1487,3
DB0-m3_o17_nbo_repeat,new,2851,1488,3
DB0-m3_o17_o105_f0_fsc.sym.17_repeat,new,2852,1489,3
DB0-m3_o17_o109_f0_fsc.sym.13_repeat,new,2853,1490,3
DB0-m3_o17_o109_f0_fsc.sym.16_repeat,original,2854,,
DB0-m3_o17_o113_f0_fsc.sym.6_repeat,new,2855,1491,3
DB0-m3_o17_o114_f0_fsc.sym.53_repeat,original,2856,,
DB0-m3_o17_o115_f0_fsc.sym.54_repeat,new,2857,1492,3
DB0-m3_o17_o143_f0_fsc.sym.14_repeat,new,2858,1493,3
DB0-m3_o17_o146_f0_fsc.sym.113_repeat,new,2859,1494,3
DB0-m3_o17_o146_f0_fsc.sym.64_repeat,new,2860,1495,3
DB0-m3_o17_o146_f0_fsc.sym.84_repeat,new,2861,1496,3
DB0-m3_o17_o1470_f0_fsc.sym.3_repeat,new,2862,1497,3
DB0-m3_o17_o1490_f0_fsc.sym.36_repeat,new,2863,1498,3
DB0-m3_o17_o1500_f0_fsc.sym.18_repeat,original,2864,,
DB0-m3_o17_o1500_f0_fsc.sym.50_repeat,new,2865,1499,3
DB0-m3_o17_o1500_f0_fsc.sym.70_repeat,new,2866,1500,3
DB0-m3_o17_o150_f0_fsc.sym.2_repeat,new,2867,1501,4
DB0-m3_o17_o1510_f0_fsc.sym.8_repeat,original,2868,,
DB0-m3_o17_o151_f0_fsc.sym.14_repeat,new,2869,1502,4
DB0-m3_o17_o153_f0_fsc.sym.14_repeat,new,2870,1503,4
DB0-m3_o17_o17_f0_nbo.sym.15_repeat,new,2871,1504,4
DB0-m3_o17_o17_f0_pcu.sym.6_repeat,original,2872,,
DB0-m3_o17_o18_f0_pcu.sym.30_repeat,new,2873,1505,4
DB0-m3_o17_o18_f0_pcu.sym.76_repeat,new,2874,1506,4
DB0-m3_o17_o20_f0_nbo.sym.49_repeat,original,2875,,
DB0-m3_o17_o20_f0_nbo.sym.85_repeat,new,2876,1507,4
DB0-m3_o17_o21_f0_pcu.sym.103_repeat,original,2877,,
DB0-m3_o17_o21_f0_pcu.sym.90_repeat,new,2878,1508,4
DB0-m3_o17_o22_f0_nbo.sym.132_repeat,new,2879,1509,4
DB0-m3_o17_o22_f0_nbo.sym.15_repeat,new,2880,1510,4
DB0-m3_o17_o22_f0_nbo.sym.4_repeat,original,2881,,
DB0-m3_o17_o23_f0_nbo.sym.103_repeat,original,2882,,
DB0-m3_o17_o23_f0_nbo.sym.19_repeat,new,2883,1511,4
DB0-m3_o17_o23_f0_nbo.sym.41_repeat,new,2884,1512,4
DB0-m3_o17_o24_f0_nbo.sym.103_repeat,new,2885,1513,4
DB0-m3_o17_o24_f0_nbo.sym.110_repeat,original,2886,,
DB0-m3_o17_o24_f0_nbo.sym.118_repeat,original,2887,,
DB0-m3_o17_o24_f0_nbo.sym.128_repeat,new,2888,1514,4
DB0-m3_o17_o24_f0_nbo.sym.29_repeat,new,2889,1515,4
DB0-m3_o17_o25_f0_nbo.sym.31_repeat,original,2890,,
DB0-m3_o17_o25_f0_pcu.sym.33_repeat,original,2891,,
DB0-m3_o17_o25_f0_pcu.sym.47_repeat,original,2892,,
DB0-m3_o17_o25_f0_pcu.sym.77_repeat,new,2893,1516,4
DB0-m3_o17_o27_f0_nbo.sym.118_repeat,original,2894,,
DB0-m3_o17_o27_f0_nbo.sym.124_repeat,original,2895,,
DB0-m3_o17_o27_f0_pcu.sym.101_repeat,new,2896,1517,4
DB0-m3_o17_o27_f0_pcu.sym.120_repeat,new,2897,1518,4
DB0-m3_o17_o27_f0_pcu.sym.44_repeat,original,2898,,
DB0-m3_o17_o27_f0_pcu.sym.52_repeat,original,2899,,
DB0-m3_o17_o430_f0_fsc.sym.19_repeat,new,2900,1519,4
DB0-m3_o17_o44_f0_fsc.sym.14_repeat,original,2901,,
DB0-m3_o17_o450_f0_fsc.sym.25_repeat,original,2902,,
DB0-m3_o17_o45_f0_fsc.sym.39_repeat,original,2903,,
DB0-m3_o17_o46_f0_fsc.sym.1_repeat,new,2904,1520,4
DB0-m3_o17_o46_f0_fsc.sym.7_repeat,new,2905,1521,4
DB0-m3_o17_o500_f0_fsc.sym.7_repeat,original,2906,,
DB0-m3_o17_o540_f0_fsc.sym.5_repeat,original,2907,,
DB0-m3_o17_o82_f0_fsc.sym.12_repeat,original,2908,,
DB0-m3_o17_o82_f0_fsc.sym.21_repeat,new,2909,1522,4
DB0-m3_o17_o90_f0_fsc.sym.74_repeat,new,2910,1523,4
DB0-m3_o17_o92_f0_fsc_repeat,new,2911,1524,4
DB0-m3_o17_o93_f0_fsc.sym.7_repeat,original,2912,,
DB0-m3_o17_unc_repeat,new,2913,1525,4
DB0-m3_o18_o115_f0_fsc.sym.42_repeat,new,2914,1526,4
DB0-m3_o18_o141_f0_fsc_repeat,original,2915,,
DB0-m3_o18_o1470_f0_fsc.sym.12_repeat,original,2916,,
DB0-m3_o18_o1470_f0_fsc.sym.3_repeat,new,2917,1527,4
DB0-m3_o18_o1470_f0_fsc.sym.5_repeat,original,2918,,
DB0-m3_o18_o148_f0_fsc.sym.25_repeat,original,2919,,
DB0-m3_o18_o1490_f0_fsc.sym.1_repeat,original,2920,,
DB0-m3_o18_o150_f0_fsc.sym.36_repeat,new,2921,1528,4
DB0-m3_o18_o150_f0_fsc.sym.61_repeat,original,2922,,
DB0-m3_o18_o151_f0_fsc.sym.29_repeat,new,2923,1529,4
DB0-m3_o18_o1530_f0_fsc.sym.45_repeat,new,2924,1530,4
DB0-m3_o18_o19_f0_pcu.sym.47_repeat,original,2925,,
DB0-m3_o18_o19_f0_pcu.sym.73_repeat,new,2926,1531,4
DB0-m3_o18_o19_f0_pcu.sym.84_repeat,original,2927,,
DB0-m3_o18_o20_f0_pcu.sym.85_repeat,original,2928,,
DB0-m3_o18_o21_f0_pcu.sym.24_repeat,original,2929,,
DB0-m3_o18_o21_f0_pcu.sym.5_repeat,new,2930,1532,4
DB0-m3_o18_o21_f0_pcu.sym.93_repeat,new,2931,1533,4
DB0-m3_o18_o22_f0_pcu.sym.105_repeat,original,2932,,
DB0-m3_o18_o22_f0_pcu.sym.60_repeat,original,2933,,
DB0-m3_o18_o22_f0_pcu.sym.66_repeat,new,2934,1534,4
DB0-m3_o18_o23_f0_pcu.sym.1_repeat,original,2935,,
DB0-m3_o18_o23_f0_pcu.sym.28_repeat,original,2936,,
DB0-m3_o18_o23_f0_pcu.sym.78_repeat,original,2937,,
DB0-m3_o18_o24_f0_pcu.sym.26_repeat,original,2938,,
DB0-m3_o18_o24_f0_pcu.sym.89_repeat,new,2939,1535,4
DB0-m3_o18_o25_f0_pcu.sym.23_repeat,original,2940,,
DB0-m3_o18_o25_f0_pcu.sym.32_repeat,original,2941,,
DB0-m3_o18_o26_f0_pcu.sym.24_repeat,new,2942,1536,4
DB0-m3_o18_o26_f0_pcu.sym.80_repeat,new,2943,1537,4
DB0-m3_o18_o27_f0_pcu.sym.15_repeat,new,2944,1538,4
DB0-m3_o18_o27_f0_pcu.sym.27_repeat,original,2945,,
DB0-m3_o18_o27_f0_pcu.sym.5_repeat,new,2946,1539,4
DB0-m3_o18_o28_f0_pcu.sym.30_repeat,new,2947,1540,4
DB0-m3_o18_o28_f0_pcu.sym.72_repeat,new,2948,1541,4
DB0-m3_o18_o29_f0_pcu.sym.45_repeat,new,2949,1542,4
DB0-m3_o18_o29_f0_pcu.sym.68_repeat,new,2950,1543,4
DB0-m3_o18_o29_f0_pcu.sym.69_repeat,new,2951,1544,4
DB0-m3_o18_o450_f0_fsc.sym.42_repeat,original,2952,,
DB0-m3_o18_o45_f0_fsc.sym.6_repeat,new,2953,1545,4
DB0-m3_o18_o51_f0_fsc.sym.18_repeat,original,2954,,
DB0-m3_o18_o52_f0_fsc.sym.14_repeat,new,2955,1546,4
DB0-m3_o18_o540_f0_fsc.sym.34_repeat,new,2956,1547,4
DB0-m3_o19_o110_f0_fsc_repeat,original,2957,,
DB0-m3_o19_o1500_f0_fsc.sym.11_repeat,original,2958,,
DB0-m3_o19_o1500_f0_fsc.sym.3_repeat,new,2959,1548,4
DB0-m3_o19_o1500_f0_fsc.sym.46_repeat,original,2960,,
DB0-m3_o19_o21_f0_pcu.sym.22_repeat,original,2961,,
DB0-m3_o19_o23_f0_nbo.sym.37_repeat,new,2962,1549,4
DB0-m3_o19_o23_f0_nbo.sym.42_repeat,original,2963,,
DB0-m3_o19_o23_f0_nbo.sym.48_repeat,new,2964,1550,4
DB0-m3_o19_o23_f0_pcu.sym.29_repeat,new,2965,1551,4
DB0-m3_o19_o23_f0_pcu.sym.31_repeat,original,2966,,
DB0-m3_o19_o24_f0_nbo.sym.113_repeat,new,2967,1552,4
DB0-m3_o19_o24_f0_nbo.sym.17_repeat,original,2968,,
DB0-m3_o19_o24_f0_nbo.sym.1_repeat,new,2969,1553,4
DB0-m3_o19_o24_f0_nbo.sym.88_repeat,original,2970,,
DB0-m3_o19_o24_f0_pcu.sym.16_repeat,original,2971,,
DB0-m3_o19_o27_f0_nbo.sym.64_repeat,original,2972,,
DB0-m3_o19_o28_f0_nbo.sym.39_repeat,new,2973,1554,4
DB0-m3_o19_o28_f0_nbo.sym.48_repeat,original,2974,,
DB0-m3_o19_o430_f0_fsc.sym.1_repeat,original,2975,,
DB0-m3_o19_o460_f0_fsc.sym.6_repeat,new,2976,1555,4
DB0-m3_o19_o46_f0_fsc.sym.3_repeat,original,2977,,
DB0-m3_o19_o52_f0_fsc.sym.7_repeat,original,2978,,
DB0-m3_o1_o11_f0_nbo.sym.119_repeat,new,2979,1556,4
DB0-m3_o1_o11_f0_nbo.sym.21_repeat,new,2980,1557,4
DB0-m3_o1_o11_f0_nbo.sym.39_repeat,new,2981,1558,4
DB0-m3_o1_o11_f0_nbo.sym.49_repeat,new,2982,1559,4
DB0-m3_o1_o11_f0_pcu.sym.29_repeat,original,2983,,
DB0-m3_o1_o12_f0_pcu.sym.1_repeat,new,2984,1560,4
DB0-m3_o1_o12_f0_pcu.sym.52_repeat,new,2985,1561,4
DB0-m3_o1_o13_f0_pcu.sym.15_repeat,new,2986,1562,4
DB0-m3_o1_o13_f0_pcu.sym.59_repeat,new,2987,1563,4
DB0-m3_o1_o13_f0_pcu.sym.85_repeat,new,2988,1564,4
DB0-m3_o1_o145_f0_fsc.sym.3_repeat,new,2989,1565,4
DB0-m3_o1_o146_f0_fsc.sym.79_repeat,original,2990,,
DB0-m3_o1_o14_f0_nbo.sym.4_repeat,original,2991,,
DB0-m3_o1_o14_f0_pcu.sym.24_repeat,new,2992,1566,4
DB0-m3_o1_o14_f0_pcu.sym.62_repeat,original,2993,,
DB0-m3_o1_o1500_f0_fsc.sym.18_repeat,original,2994,,
DB0-m3_o1_o1500_f0_fsc.sym.23_repeat,new,2995,1567,4
DB0-m3_o1_o151_f0_fsc.sym.36_repeat,original,2996,,
DB0-m3_o1_o153_f0_fsc.sym.1_repeat,new,2997,1568,4
DB0-m3_o1_o15_f0_nbo.sym.73_repeat,new,2998,1569,4
DB0-m3_o1_o16_f0_pcu.sym.20_repeat,new,2999,1570,4
DB0-m3_o1_o16_f0_pcu.sym.63_repeat,new,3000,1571,4
DB0-m3_o1_o16_f0_pcu.sym.66_repeat,new,3001,1572,4
DB0-m3_o1_o17_f0_nbo.sym.20_repeat,original,3002,,
DB0-m3_o1_o19_f0_nbo.sym.67_repeat,original,3003,,
DB0-m3_o1_o1_f0_nbo.sym.10_repeat,new,3004,1573,4
DB0-m3_o1_o20_f0_pcu.sym.39_repeat,original,3005,,
DB0-m3_o1_o21_f0_pcu.sym.112_repeat,new,3006,1574,4
DB0-m3_o1_o21_f0_pcu.sym.15_repeat,new,3007,1575,4
DB0-m3_o1_o21_f0_pcu.sym.58_repeat,original,3008,,
DB0-m3_o1_o21_f0_pcu.sym.89_repeat,new,3009,1576,4
DB0-m3_o1_o22_f0_nbo.sym.137_repeat,new,3010,1577,4
DB0-m3_o1_o22_f0_nbo.sym.153_repeat,new,3011,1578,4
DB0-m3_o1_o22_f0_nbo.sym.35_repeat,original,3012,,
