filename,origin,combined_rank,new_index,new_batch_500
DB0-m3_o14_o29_f0_pcu.sym.75_repeat,new,2521,1283.0,3.0
DB0-m2_o11_o20_f0_pcu.sym.68_repeat,new,874,473.0,1.0
DB1-Cu2O8-AZO_A-BDC_A_No250_repeat,new,4491,2395.0,5.0
DB1-Cu2O8N2-ADC_A-BDC_A_No632_repeat,original,4607,,
DB0-m2_o2_o27_f0_pcu.sym.12_repeat,original,1507,,
DB0-m9_o6_o25_f0_sra.sym.105_repeat,new,4327,2316.0,5.0
DB0-m2_o9_o27_f0_nbo.sym.145_repeat,original,1924,,
DB0-m29_o89_o44_f0_pts.sym.31_repeat,new,449,260.0,1.0
DB0-m3_o450_o6_f0_fsc.sym.16_repeat,new,3561,1888.0,4.0
DB1-Zn2O8N2-irmof6_A-irmof7_A_No168_repeat,original,5110,,
DB7-ddmof_3480_repeat,original,6050,,
DB5-hypotheticalMOF_5053114_2_0_1_27_15_5_repeat,new,5679,2773.0,6.0
DB0-m3_o25_o115_f0_fsc.sym.19_repeat,original,3258,,
DB0-m29_o88_o111_f0_pts.sym.31_repeat,original,362,,
DB0-m3_o11_o29_f0_pcu.sym.80_repeat,original,2184,,
DB0-m2_o16_o23_f0_pcu.sym.30_repeat,original,1135,,
DB1-Zn2O8-AZO_A-DPAC_A_No798_repeat,original,4899,,
DB0-m3_o24_o1470_f0_fsc.sym.17_repeat,original,3200,,
DB1-Uio66Zr-irmof6_A-irmof7_A_No16_repeat,original,4846,,
DB0-m3_o3_o12_f0_pcu.sym.32_repeat,new,3439,1808.0,4.0
DB0-m3_o11_o29_f0_pcu.sym.29_repeat,original,2156,,
DB0-m2_o8_o11_f0_pcu.sym.129_repeat,original,1831,,
DB0-m2_o14_o24_f0_pcu.sym.6_repeat,new,1054,547.0,2.0
DB0-m3_o14_o151_f0_fsc.sym.36_repeat,new,2461,1246.0,3.0
DB0-m15_o45_o149_f0_fsc_repeat,new,23,10.0,1.0
DB0-m3_o11_o23_f0_nbo.sym.61_repeat,new,2067,1108.0,3.0
DB0-m2_o58_o22_tfo_repeat,original,1654,,
DB0-m3_o540_o159_f0_fsc.sym.2_repeat,new,3766,2008.0,5.0
DB6-cuf_3113_repeat,original,5860,,
DB0-m3_o160_o1510_f0_fsc.sym.25_repeat,new,2744,1433.0,3.0
DB0-m3_o96_o6_f0_fsc.sym.45_repeat,original,4077,,
DB1-Zn2O8-irmof10_A-irmof20_A_No338_repeat,original,4943,,
DB0-m3_o14_o18_f0_pcu.sym.2_repeat,original,2469,,
DB0-m3_o13_o20_f0_pcu.sym.86_repeat,new,2326,1164.0,3.0
DB0-m29_o89_o500_f0_pts.sym.50_repeat,new,461,268.0,1.0
DB0-m2_o14_o28_f0_pcu.sym.22_repeat,new,1068,557.0,2.0
DB0-m29_o80_o147_f0_pts.sym.39_repeat,new,88,38.0,1.0
DB0-m2_o26_o29_f0_pcu.sym.54_repeat,original,1431,,
DB5-hypotheticalMOF_5060467_1_0_2_12_13_13_repeat,new,5690,2783.0,6.0
DB0-m29_o83_o87_f0_pts.sym.31_repeat,original,283,,
DB0-m3_o14_o22_f0_nbo.sym.75_repeat,new,2484,1259.0,3.0
DB0-m29_o89_o52_f0_pts.sym.122_repeat,new,463,269.0,1.0
DB0-m29_o82_o45_f0_pts.sym.96_repeat,original,213,,
DB0-m3_o152_o1_f0_fsc.sym.30_repeat,original,2589,,
DB1-Cu2N8-ADC_B-BDC_B_No86_repeat,original,4382,,
DB0-m3_o7_o26_f0_pcu.sym.44_repeat,original,3923,,
DB0-m3_o17_o82_f0_fsc.sym.12_repeat,original,2908,,
DB0-m3_o152_o155_f0_fsc.sym.59_repeat,new,2582,1318.0,3.0
DB0-m2_o23_o26_f0_pcu.sym.61_repeat,new,1369,719.0,2.0
DB0-m29_o83_o100_f0_pts.sym.20_repeat,original,235,,
DB1-Cu2O8-irmof8_A-mof505_No12_repeat,original,4601,,
DB0-m29_o91_o84_f0_pts.sym.53_repeat,original,598,,
DB15-pcu_N37_E72_opt_repeat,original,5372,,
DB0-m3_o12_o28_f0_pcu.sym.11_repeat,original,2251,,
DB1-Zn2O8-fum_A-irmof20_A_No77_repeat,original,4940,,
DB0-m3_o12_o29_f0_pcu.sym.57_repeat,original,2284,,
DB0-m29_o96_o1470_f0_pts.sym.59_repeat,original,663,,
DB7-ddmof_2986_repeat,original,6044,,
DB0-m3_o12_o29_f0_pcu.sym.59_repeat,original,2286,,
DB0-m3_o3_o11_f0_nbo.sym.20_repeat,new,3432,1804.0,4.0
DB5-hypotheticalMOF_5070725_3_0_2_3_18_5_repeat,new,5737,2804.0,6.0
DB1-Cu2N8-ADC_B-BDC_B_No570_repeat,new,4379,2343.0,5.0
DB0-m3_o6_o13_f0_pcu.sym.55_repeat,new,3790,2021.0,5.0
DB5-hypotheticalMOF_5011067_0_0_0_8_8_7_repeat,new,5553,2709.0,6.0
DB0-m3_o3_o24_f0_pcu.sym.63_repeat,new,3469,1825.0,4.0
DB5-hypotheticalMOF_17668_0_0_1_21_9_5_repeat,original,5447,,
DB0-m3_o1_o14_f0_nbo.sym.4_repeat,original,2991,,
DB5-hypotheticalMOF_11739_0_0_0_5_2_11_repeat,new,5411,2642.0,6.0
DB0-m29_o99_o172_f0_pts.sym.125_repeat,new,780,427.0,1.0
DB0-m3_o150_o23_f0_fsc.sym.18_repeat,new,2545,1298.0,3.0
DB1-Cu2O8-AZO_A-irmof7_A_No134_repeat,new,4516,2399.0,5.0
DB13-nbo-Syn037158_repeat,new,5331,2611.0,6.0
DB1-Cu2O8-ADC_A-BDC_A_No1090_repeat,new,4448,2377.0,5.0
DB1-Cu2N8-ADC_B-DPAC_B_No1141_repeat,new,4383,2346.0,5.0
DB1-Zn2O8N2-ADC_A-BDC_A_No958_repeat,new,5003,2483.0,5.0
DB6-cuf_5178_repeat,new,5882,2890.0,6.0
DB0-m29_o96_o430_f0_pts.sym.110_repeat,new,686,381.0,1.0
DB0-m3_o6_o18_f0_pcu.sym.16_repeat,new,3814,2033.0,5.0
DB0-m3_o520_o6_f0_fsc.sym.64_repeat,new,3734,1992.0,4.0
DB0-m3_o24_o52_f0_fsc.sym.99_repeat,original,3244,,
DB0-m2_o6_o27_f0_pcu.sym.39_repeat,new,1749,935.0,2.0
DB0-m3_o8_o28_f0_pcu.sym.116_repeat,original,4003,,
DB1-Cu2O8N2-DPAC_A-fum_A_No282_repeat,original,4703,,
DB0-m3_o16_o480_f0_fsc.sym.21_repeat,new,2838,1481.0,3.0
DB0-m3_o1_o25_f0_pcu.sym.88_repeat,original,3033,,
DB0-m3_o11_o29_f0_pcu.sym.56_repeat,original,2172,,
DB1-Zn2O8N2-ADC_A-BDC_A_No239_repeat,new,5002,2482.0,5.0
DB0-m2_o8_o17_f0_pcu.sym.80_repeat,new,1851,997.0,2.0
DB0-m29_o90_o147_f0_pts.sym.22_repeat,new,488,279.0,1.0
DB0-m2_o6_o13_f0_pcu.sym.44_repeat,new,1689,903.0,2.0
DB0-m3_o12_o23_f0_pcu.sym.49_repeat,original,2231,,
DB0-m3_o3_o27_f0_pcu.sym.74_repeat,new,3474,1828.0,4.0
DB13-acs-Syn022248_repeat,new,5234,2549.0,6.0
DB0-m3_o13_o20_f0_pcu.sym.108_repeat,new,2321,1161.0,3.0
DB0-m29_o99_o172_f0_pts.sym.156_repeat,original,783,,
DB0-m29_o90_o47_f0_pts.sym.44_repeat,new,522,300.0,1.0
DB0-m29_o90_o47_f0_pts.sym.53_repeat,original,523,,
DB5-hypotheticalMOF_5060900_1_1_2_18_9_9_repeat,original,5692,,
DB0-m3_o18_o25_f0_pcu.sym.23_repeat,original,2940,,
DB6-cuf_6420_repeat,new,5907,2901.0,6.0
DB1-Zn2O8-AZO_A-DPAC_A_No736_repeat,original,4895,,
DB0-m3_o1470_o158_f0_fsc.sym.31_repeat,original,2399,,
DB0-m3_o12_o17_f0_pcu.sym.19_repeat,new,2208,1127.0,3.0
DB12-VEDFAN_freeONLY_repeat,original,5207,,
DB0-m29_o99_o172_f0_pts.sym.133_repeat,new,781,428.0,1.0
DB1-Cu2O8N2-DPAC_A-irmof6_A_No537_repeat,original,4752,,
DB0-m3_o9_o21_f0_pcu.sym.69_repeat,original,4103,,
DB0-m2_o2_o29_f0_nbo.sym.20_repeat,original,1512,,
DB0-m2_o8_o29_f0_pcu.sym.1_repeat,original,1883,,
DB0-m29_o96_o102_f0_pts.sym.31_repeat,original,652,,
DB6-cuf_1246_repeat,new,5828,2857.0,6.0
DB0-m2_o7_o24_f0_pcu.sym.55_repeat,new,1802,965.0,2.0
DB0-m29_o88_o1470_f0_pts.sym.11_repeat,original,370,,
DB5-hypotheticalMOF_5039129_1_1_1_15_21_11_repeat,new,5628,2752.0,6.0
DB0-m3_o7_o24_f0_pcu.sym.1_repeat,new,3919,2101.0,5.0
DB0-m29_o80_o52_f0_pts.sym.47_repeat,new,119,54.0,1.0
DB0-m29_o88_o1490_f0_pts.sym.76_repeat,original,378,,
DB0-m29_o82_o470_f0_pts.sym.27_repeat,new,217,110.0,1.0
DB0-m3_o12_o21_f0_pcu.sym.65_repeat,original,2217,,
DB1-Cu2O8N2-ADC_A-irmof14_A_No568_repeat,original,4623,,
DB0-m2_o4_o15_f0_nbo.sym.8_repeat,new,1614,858.0,2.0
DB0-m3_o17_o23_f0_nbo.sym.41_repeat,new,2884,1512.0,4.0
DB0-m9_o8_o8_f0_sra.sym.29_repeat,new,4354,2329.0,5.0
DB5-hypotheticalMOF_20478_0_0_1_1_24_6_repeat,new,5460,2661.0,6.0
DB0-m3_o4_o15_f0_nbo.sym.103_repeat,original,3633,,
DB0-m2_o12_o21_f0_pcu.sym.97_repeat,new,963,500.0,1.0
DB5-hypotheticalMOF_25449_0_0_1_14_11_5_repeat,new,5476,2667.0,6.0
DB0-m3_o14_o27_f0_pcu.sym.83_repeat,new,2511,1280.0,3.0
DB5-hypotheticalMOF_5064620_1_1_2_15_1_8_repeat,new,5711,2792.0,6.0
DB12-CIXCAO_freeONLY_repeat,original,5141,,
DB1-Cu2O8N2-AZO_A-irmof8_A_No369_repeat,original,4686,,
DB0-m29_o88_o110_f0_pts.sym.5_repeat,new,360,202.0,1.0
DB0-m2_o1_o23_f0_pcu.sym.1_repeat,original,1247,,
DB0-m3_o32_o58_f0_tbo.sym.61_repeat,original,3409,,
DB0-m9_o1_o11_f0_sra.sym.5_repeat,original,4229,,
DB0-m3_o1480_o23_f0_fsc.sym.102_repeat,new,2416,1218.0,3.0
DB5-hypotheticalMOF_5046989_1_0_1_19_24_5_repeat,original,5660,,
DB6-cuf_8723_repeat,original,5953,,
DB0-m3_o11_o29_f0_pcu.sym.83_repeat,original,2186,,
DB0-m3_o9_o20_f0_pcu.sym.45_repeat,new,4102,2195.0,5.0
DB0-m3_o1520_o156_f0_fsc.sym.47_repeat,original,2568,,
DB0-m3_o39_o41_f0_fof.sym.29_repeat,new,3424,1799.0,4.0
DB0-m3_o11_o15_f0_nbo.sym.95_repeat,new,2038,1097.0,3.0
DB12-KEDJAG_clean_repeat,new,5168,2532.0,6.0
DB0-m29_o99_o1500_f0_pts.sym.68_repeat,new,773,423.0,1.0
DB0-m2_o1_o9_f0_nbo.sym.53_repeat,new,1285,678.0,2.0
DB5-hypotheticalMOF_7951_1_1_0_0_17_0_repeat,original,5794,,
DB0-m3_o450_o6_f0_fsc.sym.2_repeat,new,3563,1889.0,4.0
DB5-hypotheticalMOF_5076663_0_0_2_27_1_4_repeat,original,5761,,
DB0-m3_o152_o159_f0_fsc.sym.21_repeat,original,2588,,
DB5-hypotheticalMOF_5013896_1_0_0_3_26_8_repeat,original,5561,,
DB0-m2_o25_o26_f0_pcu.sym.97_repeat,new,1415,744.0,2.0
DB0-m2_o1_o16_f0_pcu.sym.20_repeat,original,1235,,
DB0-m3_o7_o8_f0_pcu.sym.120_repeat,new,3930,2106.0,5.0
DB0-m29_o89_o150_f0_pts.sym.35_repeat,new,436,255.0,1.0
DB0-m2_o6_o10_f0_pcu.sym.128_repeat,original,1675,,
DB0-m3_o25_o540_f0_fsc.sym.34_repeat,original,3300,,
DB0-m29_o88_o143_f0_pts.sym.20_repeat,new,366,207.0,1.0
DB0-m3_o6_o28_f0_pcu.sym.30_repeat,new,3850,2059.0,5.0
DB0-m29_o82_o86_f0_pts.sym.50_repeat,original,232,,
DB5-hypotheticalMOF_5050138_1_0_1_23_12_7_repeat,original,5670,,
DB0-m29_o81_o1490_f0_pts.sym.67_repeat,new,148,74.0,1.0
DB15-cds_N128_E139_opt_repeat,original,5342,,
DB0-m3_o20_o28_f0_nbo.sym.7_repeat,new,3089,1625.0,4.0
DB1-Cu2O8N2-irmof10_A-irmof8_A_No330_repeat,original,4794,,
DB0-m3_o450_o22_f0_fsc.sym.1_repeat,new,3555,1885.0,4.0
DB0-m29_o88_o490_f0_pts.sym.26_repeat,new,408,235.0,1.0
DB7-ddmof_1278_repeat,original,5984,,
DB0-m3_o500_o23_f0_fsc.sym.24_repeat,original,3693,,
DB0-m3_o3_o20_f0_pcu.sym.54_repeat,original,3457,,
DB0-m3_o11_o24_f0_pcu.sym.37_repeat,new,2091,1113.0,3.0
DB0-m29_o80_o147_f0_pts.sym.24_repeat,original,87,,
DB0-m3_o46_o23_f0_fsc.sym.93_repeat,original,3577,,
DB0-m3_o25_o1510_f0_fsc.sym.19_repeat,original,3272,,
DB0-m2_o11_o11_f0_nbo.sym.58_repeat,original,845,,
DB0-m2_o14_o19_f0_nbo.sym.68_repeat,new,1032,539.0,2.0
DB0-m3_o6_o22_f0_pcu.sym.42_repeat,new,3827,2042.0,5.0
DB1-Cu2N8-ADC_B-DPAC_B_No1363_repeat,original,4388,,
DB0-m3_o8_o17_f0_pcu.sym.116_repeat,new,3968,2129.0,5.0
DB0-m3_o1_o13_f0_pcu.sym.85_repeat,new,2988,1564.0,4.0
DB1-Zn2O8-AZO_A-DPAC_A_No976_repeat,original,4904,,
DB0-m3_o153_o23_f0_fsc.sym.12_repeat,original,2629,,
DB0-m3_o78_o22_f0_fsc.sym.4_repeat,original,3863,,
DB0-m3_o7_o16_f0_pcu.sym.102_repeat,new,3886,2080.0,5.0
DB0-m2_o11_o14_f0_pcu.sym.73_repeat,new,856,462.0,1.0
DB0-m3_o1_o1_f0_nbo.sym.10_repeat,new,3004,1573.0,4.0
DB0-m29_o80_o100_f0_pts.sym.10_repeat,original,79,,
DB0-m3_o1_o14_f0_pcu.sym.62_repeat,original,2993,,
DB0-m3_o12_o27_f0_pcu.sym.48_repeat,new,2248,1139.0,3.0
DB6-cuf_9493_repeat,new,5965,2933.0,6.0
DB5-hypotheticalMOF_5012282_2_1_0_20_11_5_repeat,new,5555,2710.0,6.0
DB5-hypotheticalMOF_5023959_1_0_0_27_1_2_repeat,new,5596,2737.0,6.0
DB0-m29_o99_o143_f0_pts.sym.104_repeat,original,759,,
DB0-m9_o13_o16_f0_sra.sym.30_repeat,new,4166,2230.0,5.0
DB0-m3_o2_o21_f0_pcu.sym.99_repeat,new,3356,1759.0,4.0
DB0-m29_o99_o43_f0_pts.sym.56_repeat,new,789,432.0,1.0
DB0-m3_o12_o29_f0_pcu.sym.4_repeat,original,2280,,
DB0-m3_o5_o9_f0_nbo.sym.88_repeat,new,3780,2018.0,5.0
DB0-m9_o4_o13_f0_sra.sym.62_repeat,original,4306,,
DB1-Zn2O8N2-BDC_A-DPAC_A_No393_repeat,new,5049,2494.0,5.0
DB1-MIL53Cr-ADC_B-AZO_B_No368_repeat,original,4840,,
DB0-m3_o4_o14_f0_nbo.sym.97_repeat,original,3632,,
DB1-Cu2O8-irmof10_A-irmof6_A_No314_repeat,original,4547,,
DB5-hypotheticalMOF_18213_3_1_1_21_21_5_repeat,original,5453,,
DB0-m3_o11_o29_f0_pcu.sym.67_repeat,original,2177,,
DB0-m29_o89_o100_f0_pts.sym.9_repeat,new,425,248.0,1.0
DB0-m29_o88_o430_f0_pts.sym.89_repeat,new,393,223.0,1.0
DB1-Cu2O8-irmof10_A-irmof16_A_No8_repeat,new,4535,2402.0,5.0
DB5-hypotheticalMOF_5073256_2_1_2_19_15_4_repeat,new,5747,2810.0,6.0
DB0-m3_o12_o25_f0_pcu.sym.2_repeat,original,2240,,
DB0-m29_o80_o42_f0_pts.sym.103_repeat,new,105,48.0,1.0
DB0-m3_o156_o470_f0_fsc.sym.9_repeat,new,2673,1382.0,3.0
DB5-hypotheticalMOF_5015868_1_0_0_3_15_10_repeat,original,5565,,
DB0-m3_o99_o21_f0_fsc.sym.17_repeat,new,4081,2183.0,5.0
DB0-m3_o11_o23_f0_pcu.sym.103_repeat,original,2069,,
DB0-m9_o17_o24_f0_sra.sym.52_repeat,new,4202,2252.0,5.0
DB0-m3_o420_o13_f0_fsc.sym.12_repeat,new,3494,1840.0,4.0
DB0-m3_o105_o23_f0_fsc.sym.11_repeat,original,1949,,
DB0-m2_o2_o13_f0_pcu.sym.43_repeat,new,1460,772.0,2.0
DB0-m2_o7_o13_f0_pcu.sym.101_repeat,new,1769,945.0,2.0
DB0-m3_o25_o540_f0_fsc.sym.15_repeat,original,3299,,
DB0-m3_o99_o23_f0_fsc.sym.34_repeat,original,4084,,
DB0-m3_o8_o28_f0_pcu.sym.108_repeat,original,4002,,
DB6-cuf_10842_repeat,original,5824,,
DB0-m2_o3_o26_f0_pcu.sym.92_repeat,new,1588,841.0,2.0
DB1-Cu2O8N2-DPAC_A-fum_A_No303_repeat,original,4704,,
DB0-m2_o6_o24_f0_pcu.sym.1_repeat,original,1732,,
DB6-pMOF_423_repeat,new,5982,2943.0,6.0
DB6-cuf_1329_repeat,original,5831,,
DB0-m29_o81_o54_f0_pts.sym.63_repeat,new,183,93.0,1.0
DB0-m2_o7_o23_f0_pcu.sym.103_repeat,new,1792,960.0,2.0
DB0-m3_o142_o152_f0_fsc_repeat,original,2356,,
DB0-m3_o104_o25_f0_fsc.sym.47_repeat,original,1941,,
DB0-m29_o96_o530_f0_pts.sym.32_repeat,original,703,,
DB0-m3_o1490_o158_f0_fsc.sym.98_repeat,new,2443,1237.0,3.0
DB0-m3_o9_o19_f0_nbo.sym.106_repeat,original,4096,,
DB0-m29_o90_o1500_f0_pts.sym.31_repeat,original,497,,
DB1-Cu2O8N2-DPAC_A-irmof14_A_No573_repeat,original,4728,,
DB0-m29_o89_o52_f0_pts.sym.42_repeat,original,465,,
DB0-m3_o7_o23_f0_nbo.sym.27_repeat,new,3911,2096.0,5.0
DB13-cds-Syn029342_repeat,new,5258,2565.0,6.0
DB0-m29_o81_o510_f0_pts.sym.14_repeat,new,173,89.0,1.0
DB0-m3_o11_o13_f0_pcu.sym.112_repeat,original,2021,,
DB6-cuf_1411_repeat,new,5833,2861.0,6.0
DB0-m3_o540_o159_f0_fsc.sym.1_repeat,original,3765,,
DB5-hypotheticalMOF_14149_0_0_0_16_7_5_repeat,original,5417,,
DB0-m3_o150_o22_f0_fsc.sym.23_repeat,original,2541,,
DB7-ddmof_23347_repeat,original,6037,,
DB0-m3_o115_o21_f0_fsc.sym.7_repeat,original,2010,,
DB0-m3_o12_o29_f0_pcu.sym.102_repeat,original,2261,,
DB0-m3_o20_o26_f0_pcu.sym.28_repeat,new,3085,1622.0,4.0
DB0-m3_o11_o27_f0_nbo.sym.111_repeat,original,2113,,
DB0-m2_o11_o24_f0_nbo.sym.59_repeat,new,901,484.0,1.0
DB0-m2_o28_o28_f0_pcu.sym.65_repeat,new,1447,765.0,2.0
DB0-m2_o9_o20_f0_nbo.sym.46_repeat,new,1912,1039.0,3.0
DB0-m3_o44_o6_f0_fsc.sym.37_repeat,new,3543,1876.0,4.0
DB0-m3_o15_o21_f0_pcu.sym.41_repeat,new,2698,1400.0,3.0
DB5-hypotheticalMOF_5075177_2_0_2_23_18_8_repeat,original,5751,,
DB0-m3_o4_o27_f0_nbo.sym.12_repeat,original,3663,,
DB0-m29_o97_o510_f0_pts.sym.65_repeat,new,742,408.0,1.0
DB0-m3_o12_o29_f0_pcu.sym.97_repeat,original,2294,,
DB0-m3_o1490_o23_f0_fsc.sym.4_repeat,original,2453,,
DB0-m9_o8_o21_f0_sra.sym.44_repeat,original,4350,,
DB5-hypotheticalMOF_5000952_3_2_0_12_21_8_repeat,new,5522,2691.0,6.0
DB0-m2_o19_o22_f0_nbo.sym.25_repeat,original,1207,,
DB0-m29_o90_o45_f0_pts.sym.118_repeat,new,510,293.0,1.0
DB0-m3_o520_o13_f0_fsc.sym.39_repeat,new,3717,1979.0,4.0
DB1-Zn2O8N2-AZO_A-irmof7_A_No474_repeat,original,5044,,
DB0-m3_o6_o17_f0_pcu.sym.118_repeat,new,3810,2030.0,5.0
DB0-m3_o99_o23_f0_fsc.sym.2_repeat,original,4083,,
DB5-hypotheticalMOF_36547_1_0_2_16_25_5_repeat,original,5511,,
DB0-m2_o3_o12_f0_pcu.sym.33_repeat,new,1550,821.0,2.0
DB0-m3_o1_o25_f0_nbo.sym.43_repeat,new,3030,1594.0,4.0
DB1-Cu2O8-irmof20_A-imd_No17_repeat,new,4585,2406.0,5.0
DB0-m3_o12_o14_f0_pcu.sym.18_repeat,new,2203,1126.0,3.0
DB0-m3_o1520_o156_f0_fsc.sym.45_repeat,new,2567,1310.0,3.0
DB1-Cu2O8-ADC_A-irmof20_A_No617_repeat,original,4473,,
DB0-m3_o11_o17_f0_pcu.sym.28_repeat,new,2045,1100.0,3.0
DB0-m29_o99_o148_f0_pts.sym.101_repeat,original,768,,
DB6-cuf_7537_repeat,original,5934,,
DB0-m3_o5_o28_f0_nbo.sym.8_repeat,new,3775,2014.0,5.0
DB0-m3_o50_o6_f0_fsc.sym.14_repeat,new,3700,1967.0,4.0
DB0-m2_o2_o28_f0_pcu.sym.13_repeat,original,1509,,
DB0-m3_o22_o143_f0_fsc.sym.13_repeat,new,3135,1647.0,4.0
DB0-m3_o540_o156_f0_fsc.sym.61_repeat,new,3762,2006.0,5.0
DB6-cuf_6812_repeat,original,5920,,
DB0-m29_o88_o90_f0_pts.sym.18_repeat,new,422,246.0,1.0
DB0-m29_o80_o92_f0_pts.sym.16_repeat,new,124,56.0,1.0
DB7-ddmof_5063_repeat,new,6068,2991.0,6.0
DB13-hxg-Syn035266_repeat,new,5273,2575.0,6.0
DB0-m3_o25_o510_f0_fsc.sym.38_repeat,original,3293,,
DB0-m29_o99_o53_f0_pts.sym.85_repeat,original,820,,
DB0-m2_o24_o28_f0_pcu.sym.15_repeat,new,1404,739.0,2.0
DB0-m2_o24_o24_f0_nbo.sym.27_repeat,new,1383,727.0,2.0
DB0-m3_o11_o29_f0_pcu.sym.1_repeat,new,2149,1122.0,3.0
DB13-lvt-Syn033587_repeat,new,5290,2586.0,6.0
DB0-m2_o3_o22_f0_pcu.sym.57_repeat,new,1576,833.0,2.0
DB0-m2_o4_o4_f0_nbo.sym.74_repeat,new,1639,873.0,2.0
DB0-m2_o7_o24_f0_nbo.sym.102_repeat,original,1796,,
DB0-m3_o2_o14_f0_nbo.sym.84_repeat,new,3332,1745.0,4.0
DB6-cuf_2596_repeat,original,5854,,
DB5-hypotheticalMOF_13096_1_0_0_14_25_7_repeat,original,5415,,
DB0-m29_o88_o45_f0_pts.sym.104_repeat,original,400,,
DB0-m3_o22_o25_f0_pcu.sym.131_repeat,new,3152,1656.0,4.0
DB0-m3_o13_o16_f0_pcu.sym.31_repeat,new,2311,1153.0,3.0
DB0-m2_o11_o22_f0_pcu.sym.126_repeat,new,883,477.0,1.0
DB0-m3_o45_o159_f0_fsc.sym.86_repeat,original,3566,,
DB7-ddmof_3846_repeat,new,6054,2982.0,6.0
DB0-m2_o17_o29_f0_pcu.sym.50_repeat,original,1180,,
DB0-m2_o23_o108_f0_fsc_repeat,new,1353,711.0,2.0
DB0-m3_o8_o26_f0_pcu.sym.23_repeat,original,3996,,
DB6-cuf_1280_repeat,new,5829,2858.0,6.0
DB0-m3_o11_o28_f0_pcu.sym.8_repeat,original,2131,,
DB0-m2_o13_o14_f0_pcu.sym.22_repeat,original,983,,
DB0-m29_o89_o46_f0_pts.sym.11_repeat,new,457,265.0,1.0
DB0-m2_o2_o22_f0_nbo.sym.75_repeat,original,1487,,
DB0-m2_o15_o17_f0_pcu.sym.68_repeat,new,1080,566.0,2.0
DB0-m3_o105_o23_f0_fsc.sym.6_repeat,new,1951,1061.0,3.0
DB12-ja506357n_si_002_clean_repeat,original,5230,,
DB0-m29_o96_o450_f0_pts.sym.68_repeat,original,690,,
DB1-Zn2O8-ADC_A-irmof6_A_No556_repeat,original,4871,,
DB0-m3_o148_o23_f0_fsc.sym.19_repeat,new,2430,1230.0,3.0
DB0-m29_o93_o86_f0_pts.sym.10_repeat,new,642,370.0,1.0
DB0-m3_o146_o23_f0_fsc.sym.5_repeat,original,2393,,
DB0-m3_o16_o42_f0_fsc.sym.42_repeat,new,2826,1474.0,3.0
DB0-m3_o10_o11_f0_pcu.sym.3_repeat,new,1954,1063.0,3.0
DB0-m3_o44_o15_f0_fsc.sym.10_repeat,new,3539,1873.0,4.0
DB0-m3_o8_o28_f0_pcu.sym.3_repeat,new,4004,2147.0,5.0
DB0-m3_o1_o7_f0_pcu.sym.12_repeat,original,3059,,
DB6-cuf_6636_repeat,new,5915,2909.0,6.0
DB7-ddmof_19905_repeat,original,6007,,
DB0-m3_o15_o25_f0_pcu.sym.24_repeat,new,2711,1411.0,3.0
DB0-m2_o15_o22_f0_nbo.sym.105_repeat,original,1084,,
DB1-Cu2O8-AZO_A-fum_A_No212_repeat,original,4509,,
DB5-hypotheticalMOF_8817_1_0_0_13_9_5_repeat,original,5797,,
DB0-m9_o13_o25_f0_sra.sym.76_repeat,new,4177,2239.0,5.0
DB0-m2_o8_o8_f0_pcu.sym.132_repeat,new,1885,1023.0,3.0
DB15-cds_N128_E65_opt_repeat,original,5345,,
DB0-m29_o88_o42_f0_pts.sym.46_repeat,original,390,,
DB0-m3_o14_o24_f0_nbo.sym.21_repeat,new,2495,1268.0,3.0
DB0-m2_o8_o18_f0_pcu.sym.41_repeat,new,1852,998.0,2.0
DB0-m3_o1_o27_f0_pcu.sym.10_repeat,original,3037,,
DB0-m9_o11_o17_f0_sra.sym.66_repeat,new,4155,2222.0,5.0
DB0-m3_o48_o13_f0_fsc.sym.46_repeat,new,3604,1913.0,4.0
DB0-m2_o11_o11_f0_pcu.sym.110_repeat,original,846,,
DB0-m29_o90_o550_f0_pts.sym.53_repeat,original,543,,
DB0-m3_o520_o156_f0_fsc.sym.5_repeat,new,3725,1985.0,4.0
DB0-m29_o80_o1490_f0_pts.sym.30_repeat,new,92,41.0,1.0
DB0-m3_o4_o5_f0_nbo.sym.28_repeat,new,3680,1954.0,4.0
DB5-hypotheticalMOF_5068845_0_0_2_20_12_2_repeat,original,5723,,
DB0-m3_o7_o11_f0_pcu.sym.120_repeat,new,3872,2072.0,5.0
DB1-Zn2O8N2-DPAC_A-irmof14_A_No620_repeat,original,5062,,
DB0-m3_o10_o29_f0_pcu.sym.4_repeat,original,1980,,
DB0-m3_o24_o540_f0_fsc.sym.14_repeat,new,3245,1704.0,4.0
DB0-m3_o9_o17_f0_nbo.sym.47_repeat,new,4093,2187.0,5.0
DB0-m3_o22_o25_f0_nbo.sym.76_repeat,original,3151,,
DB1-Zn2O8-irmof10_A-irmof8_A_No373_repeat,original,4972,,
DB0-m9_o12_o18_f0_sra.sym.29_repeat,new,4162,2227.0,5.0
DB1-Cu2N8-BDC_B-DPAC_B_No577_repeat,original,4420,,
DB0-m3_o19_o23_f0_pcu.sym.29_repeat,new,2965,1551.0,4.0
DB0-m3_o3_o24_f0_nbo.sym.89_repeat,original,3464,,
DB0-m3_o1500_o14_f0_fsc.sym.6_repeat,new,2530,1290.0,3.0
